Age,Ht,TailLn,HairLn,BangLn,Reach,EarLobes,Class
41.2,143.3,15.7,6.7,6.9,149.2,0,Bhuttan
40.0,155.8,17.2,8.3,6.8,156.0,0,Assam
49.5,150.8,23.8,8.0,5.6,156.0,1,Bhuttan
60.4,134.4,-0.4,7.3,4.8,135.9,0,Assam
45.6,151.4,17.0,11.7,7.4,155.4,1,Assam
43.6,136.3,26.4,9.7,4.1,141.6,1,Bhuttan
58.4,130.6,9.6,6.7,5.9,136.7,0,Bhuttan
56.1,157.6,15.3,6.3,1.9,164.1,1,Bhuttan
32.3,146.0,15.3,9.8,4.6,152.0,0,Bhuttan
69.6,143.1,20.1,9.3,5.6,149.4,1,Bhuttan
55.0,143.7,19.2,9.1,5.6,147.7,0,Bhuttan
24.1,125.2,7.0,11.9,6.5,133.2,0,Assam
52.7,151.6,10.0,6.4,4.7,152.1,1,Assam
42.3,148.3,23.0,10.8,4.9,157.1,1,Bhuttan
30.5,156.1,16.1,8.6,8.4,157.2,0,Assam
48.2,142.3,16.8,12.4,6.1,142.2,1,Assam
18.5,144.9,19.3,10.6,5.9,144.6,0,Assam
48.2,129.5,6.5,11.0,3.8,131.8,1,Assam
65.9,165.0,22.8,6.7,5.0,170.0,0,Bhuttan
45.7,124.8,4.1,9.9,5.5,129.0,1,Assam
61.4,160.1,16.2,7.0,5.8,161.9,1,Assam
29.1,151.3,3.5,8.3,5.6,151.9,1,Assam
24.6,125.7,6.8,9.5,6.7,127.2,1,Assam
52.0,143.3,9.1,11.1,6.7,145.7,1,Assam
47.8,137.8,14.9,9.9,7.8,137.5,1,Assam
15.1,151.0,19.2,8.7,4.9,155.0,0,Bhuttan
54.3,145.5,9.1,6.4,5.9,151.2,0,Bhuttan
57.6,147.1,8.7,8.4,3.6,155.1,1,Bhuttan
55.2,147.9,18.4,9.4,4.8,156.2,0,Bhuttan
28.3,134.2,3.7,9.5,6.2,133.9,1,Assam
51.2,127.6,5.6,9.5,5.7,129.0,0,Assam
32.4,139.5,12.8,8.6,4.2,139.1,1,Assam
29.5,161.3,18.8,6.6,5.4,167.4,1,Bhuttan
37.1,152.7,9.0,9.9,7.1,153.8,1,Assam
44.3,146.2,22.4,7.2,5.6,152.0,1,Bhuttan
39.6,152.2,8.0,8.0,4.8,155.3,1,Assam
28.5,143.4,4.9,8.9,6.7,142.7,1,Assam
50.9,128.4,4.3,7.9,5.3,132.0,1,Assam
49.6,146.2,27.1,9.0,4.4,153.0,1,Bhuttan
60.5,152.9,10.3,8.8,3.7,159.6,0,Bhuttan
48.4,139.2,22.3,6.6,5.4,143.7,1,Bhuttan
45.5,155.1,10.7,9.7,4.9,163.3,0,Bhuttan
47.1,148.8,9.4,7.4,5.3,150.1,1,Assam
32.5,136.6,11.9,6.6,5.6,140.4,1,Assam
57.8,153.8,18.5,8.8,5.6,162.8,1,Bhuttan
57.3,148.7,17.4,7.5,4.5,157.5,1,Bhuttan
48.1,136.6,11.9,10.7,5.6,137.8,0,Assam
48.7,139.3,13.5,9.1,5.5,140.3,1,Assam
33.5,139.5,16.3,9.1,4.9,145.0,0,Bhuttan
57.8,153.0,16.7,7.6,4.2,158.8,1,Bhuttan
32.2,124.0,5.4,9.7,6.9,129.9,1,Assam
47.9,161.4,19.2,6.9,4.9,165.4,0,Bhuttan
51.5,145.8,13.7,12.8,4.9,146.4,1,Assam
46.1,153.8,21.2,8.7,7.2,158.8,1,Bhuttan
31.1,137.7,0.1,10.1,6.0,142.8,1,Assam
60.8,134.0,9.5,8.5,3.2,137.2,1,Bhuttan
41.7,142.6,4.8,6.3,5.5,145.5,1,Assam
44.4,137.1,18.8,11.1,3.5,143.9,1,Bhuttan
56.7,159.3,23.5,6.8,6.1,165.7,1,Bhuttan
57.5,178.6,18.7,6.7,5.3,185.4,1,Bhuttan
48.9,137.8,9.8,9.4,5.1,140.4,0,Assam
36.9,146.1,5.2,13.8,5.2,147.7,1,Assam
24.5,131.9,6.8,7.9,5.4,131.0,1,Assam
45.8,139.4,14.3,13.9,6.3,142.7,1,Assam
40.5,145.4,19.1,8.1,5.1,152.0,1,Bhuttan
45.0,143.1,20.1,5.3,4.3,149.7,1,Bhuttan
27.8,146.2,24.2,9.1,4.8,153.1,0,Bhuttan
58.7,166.2,20.0,7.9,5.3,170.5,1,Bhuttan
30.9,150.8,26.1,5.1,4.1,157.3,1,Bhuttan
41.4,153.1,10.0,7.2,6.7,156.6,1,Assam
35.6,131.7,15.2,6.3,6.1,137.6,1,Bhuttan
36.5,143.5,8.0,3.7,6.4,147.3,1,Assam
37.3,139.5,4.7,11.2,6.0,146.3,1,Assam
29.4,121.4,3.0,10.9,5.0,126.4,1,Assam
41.7,133.3,14.1,5.0,5.7,140.6,0,Bhuttan
34.4,138.9,0.4,4.9,5.9,144.8,1,Assam
60.1,134.9,10.4,9.6,6.4,141.8,1,Bhuttan
55.0,150.1,1.5,11.9,4.0,154.3,1,Assam
40.2,163.3,7.3,9.2,6.2,163.9,1,Assam
38.0,165.3,23.5,7.8,3.5,170.6,0,Bhuttan
73.1,142.6,16.4,8.1,6.0,149.3,0,Bhuttan
52.7,124.6,16.1,9.4,4.5,132.8,1,Bhuttan
36.8,154.7,12.8,8.4,7.5,156.1,1,Assam
38.9,126.4,12.9,6.9,4.6,133.6,1,Bhuttan
53.1,163.4,9.1,11.5,4.7,167.7,1,Assam
39.3,136.4,16.6,11.9,6.5,138.4,1,Assam
71.0,155.4,14.7,8.6,5.1,163.5,0,Bhuttan
40.7,140.5,7.5,13.0,5.8,143.2,1,Assam
49.2,135.7,19.3,8.3,4.3,142.0,0,Bhuttan
44.1,141.2,13.5,8.7,6.8,141.2,0,Assam
32.7,135.0,14.7,6.3,4.7,143.5,1,Bhuttan
49.4,146.9,21.0,8.9,5.6,151.9,0,Bhuttan
59.8,149.5,9.5,9.5,4.8,152.5,0,Bhuttan
43.7,144.1,14.6,10.2,6.7,149.2,1,Assam
39.2,121.7,11.0,7.5,4.8,126.6,0,Bhuttan
41.1,133.2,11.2,8.0,3.3,137.8,1,Bhuttan
35.2,156.3,8.5,9.1,4.4,158.7,1,Assam
48.0,144.1,21.3,9.5,4.5,152.2,1,Bhuttan
46.3,127.6,14.9,8.0,4.3,132.1,0,Bhuttan
54.9,148.5,7.3,8.0,8.8,153.8,1,Bhuttan
32.6,143.4,9.4,6.1,5.5,144.1,1,Assam
47.2,147.7,3.4,10.6,6.2,152.8,1,Assam
51.9,148.1,6.5,10.9,5.3,149.4,1,Assam
78.5,159.3,15.2,7.0,5.1,165.8,1,Bhuttan
39.6,147.3,10.4,10.0,6.0,152.1,1,Assam
50.4,145.7,18.8,9.4,4.8,149.9,1,Bhuttan
39.5,136.6,25.0,6.0,3.9,143.0,1,Bhuttan
22.7,132.3,12.4,11.1,4.8,140.4,1,Bhuttan
41.0,140.0,11.5,11.2,6.4,144.8,1,Assam
57.9,148.3,22.8,8.0,5.0,152.2,1,Bhuttan
37.7,141.5,14.5,11.0,4.6,144.0,1,Assam
47.0,133.0,11.6,5.6,4.3,139.5,1,Bhuttan
43.9,151.0,11.3,10.7,4.1,153.4,1,Assam
34.9,165.7,13.1,8.1,5.5,164.9,1,Assam
39.2,125.8,9.3,10.5,7.0,127.3,0,Assam
29.0,159.7,16.0,9.0,4.6,163.9,1,Bhuttan
38.3,142.6,8.0,13.4,6.7,141.9,1,Assam
47.8,145.8,18.2,7.9,4.8,149.8,1,Bhuttan
60.3,139.1,17.1,11.1,3.7,145.0,0,Bhuttan
64.6,163.8,19.7,9.9,4.3,170.1,1,Bhuttan
48.6,138.6,12.7,6.4,6.0,143.4,1,Assam
49.5,149.6,19.8,8.2,5.6,152.5,1,Bhuttan
54.3,151.5,19.7,8.5,4.3,155.4,0,Bhuttan
65.0,150.5,16.0,7.3,2.9,158.0,0,Bhuttan
42.9,151.8,12.6,13.4,6.5,153.5,1,Assam
50.0,142.6,25.4,10.9,4.4,153.2,0,Bhuttan
38.8,155.8,9.7,9.2,5.5,161.4,1,Assam
26.2,146.5,3.5,7.6,7.8,149.4,1,Assam
28.4,153.7,3.0,11.2,6.2,157.1,1,Assam
51.3,130.3,7.1,10.6,7.0,134.7,0,Assam
31.5,156.1,12.8,10.6,6.0,159.2,1,Assam
54.7,147.7,2.7,7.1,5.4,149.3,1,Assam
45.0,146.8,10.8,10.6,6.4,147.0,1,Assam
29.6,155.5,17.5,6.1,4.8,160.0,1,Bhuttan
42.2,157.9,10.9,10.6,7.1,161.2,0,Assam
19.2,117.0,13.8,6.3,4.3,120.3,0,Bhuttan
45.0,151.1,11.5,9.2,6.6,153.3,1,Assam
54.8,158.5,8.6,8.6,4.8,159.4,1,Assam
40.3,151.2,20.9,8.7,5.2,156.5,1,Bhuttan
43.8,147.1,10.0,13.7,6.0,147.7,1,Assam
45.3,129.0,16.1,7.2,6.7,134.8,0,Bhuttan
44.4,147.1,20.1,6.6,6.0,154.4,1,Bhuttan
50.9,161.9,17.5,8.5,7.2,171.3,1,Bhuttan
39.3,131.5,10.3,7.5,5.6,135.6,1,Assam
39.7,154.6,19.5,7.2,5.4,160.6,1,Bhuttan
33.3,130.7,4.5,9.7,5.5,131.5,0,Assam
43.9,145.4,0.0,9.2,7.6,149.0,1,Assam
61.3,145.9,10.5,9.4,5.5,152.4,0,Bhuttan
35.8,125.4,4.8,8.5,7.4,126.8,0,Assam
32.9,149.9,19.3,9.5,3.3,153.4,0,Assam
53.3,157.7,24.2,8.2,5.4,164.9,1,Bhuttan
44.1,153.0,24.4,8.0,6.5,157.4,1,Bhuttan
42.4,138.9,2.3,9.3,8.0,140.0,0,Assam
65.4,152.4,22.1,11.2,5.6,157.2,0,Assam
59.1,146.4,13.0,11.8,6.0,151.2,1,Assam
25.0,151.0,13.7,8.0,6.8,152.2,1,Assam
66.5,158.2,21.7,5.8,3.3,165.3,1,Bhuttan
59.8,151.9,9.7,9.9,6.9,153.0,1,Assam
28.2,147.6,25.7,7.6,5.9,154.2,1,Bhuttan
51.1,159.0,13.8,11.7,5.6,162.2,1,Assam
61.6,138.8,24.3,10.1,5.3,146.3,1,Bhuttan
40.5,134.8,11.6,9.0,5.1,141.3,1,Bhuttan
30.7,144.4,12.7,9.0,6.7,143.6,1,Assam
67.9,153.0,21.7,6.7,4.3,157.6,1,Bhuttan
40.4,138.9,16.7,11.4,8.1,146.0,0,Bhuttan
62.8,144.3,14.6,7.9,6.7,146.6,0,Assam
39.2,132.4,11.6,9.0,4.4,136.7,1,Bhuttan
23.8,135.4,17.5,8.9,5.1,134.2,0,Assam
57.5,147.1,22.5,9.3,4.6,154.9,0,Bhuttan
27.5,143.3,13.0,10.5,7.0,144.4,1,Assam
34.5,131.1,8.1,4.6,6.6,137.3,1,Bhuttan
51.5,138.3,15.6,10.6,5.1,143.3,1,Bhuttan
70.4,147.9,21.2,7.9,2.7,152.8,0,Bhuttan
52.8,158.4,2.8,9.0,6.1,157.1,1,Assam
47.1,139.5,15.1,10.1,4.1,143.9,1,Bhuttan
45.5,147.8,14.2,8.6,3.8,152.8,0,Bhuttan
50.1,124.3,13.2,7.9,6.2,128.9,1,Bhuttan
68.2,143.4,18.7,8.5,3.6,146.5,1,Bhuttan
43.5,136.4,20.9,9.3,5.7,142.0,1,Bhuttan
46.5,149.3,21.5,8.6,5.0,153.3,1,Bhuttan
35.3,138.2,14.6,12.1,6.8,144.9,1,Assam
38.3,151.9,2.0,7.7,5.1,149.6,1,Assam
47.4,152.4,10.9,7.3,4.9,157.4,0,Bhuttan
51.4,152.8,14.9,13.0,6.5,153.0,1,Assam
23.5,141.5,3.8,10.0,6.0,142.5,1,Assam
47.8,129.7,14.3,8.5,5.2,135.4,1,Bhuttan
66.0,158.7,14.1,10.1,5.0,164.1,0,Bhuttan
57.3,152.7,17.6,4.5,5.4,158.5,1,Bhuttan
45.9,156.2,17.1,6.0,4.1,162.9,1,Bhuttan
60.2,138.8,14.1,6.4,5.6,141.4,1,Assam
40.4,138.7,14.0,5.3,5.0,143.0,0,Bhuttan
38.6,153.0,24.6,10.8,4.8,160.2,1,Bhuttan
30.7,145.9,16.4,10.1,6.1,150.0,1,Assam
44.8,142.7,18.9,9.9,5.9,145.3,0,Assam
51.0,142.7,18.5,9.4,6.5,147.3,1,Bhuttan
54.8,153.9,21.0,7.5,4.8,159.4,1,Bhuttan
60.0,149.8,9.5,11.1,5.9,150.7,1,Assam
48.9,151.9,16.1,7.7,5.8,150.4,0,Assam
50.9,142.8,21.6,11.4,7.2,142.1,0,Assam
44.3,140.9,12.2,15.2,8.0,144.3,0,Assam
45.4,145.2,10.5,11.5,5.8,144.2,1,Assam
43.0,143.7,11.4,12.9,6.3,142.7,1,Assam
45.7,146.3,16.9,16.2,6.3,149.5,0,Assam
46.9,161.4,17.9,8.2,4.4,169.2,0,Bhuttan
45.9,132.7,3.6,10.5,4.5,134.3,0,Assam
50.2,159.8,3.7,8.4,8.1,162.5,0,Assam
52.3,165.8,20.9,7.4,2.6,172.7,1,Bhuttan
27.2,126.3,12.5,7.6,5.4,131.3,1,Bhuttan
44.1,126.3,9.3,6.8,5.0,130.2,1,Assam
63.5,141.1,19.9,10.0,5.0,147.3,1,Bhuttan
39.2,148.7,7.0,8.0,4.4,152.1,1,Assam
37.6,146.0,10.3,10.2,4.6,150.7,1,Assam
41.3,149.3,21.2,7.9,5.3,153.9,0,Bhuttan
49.4,135.5,13.3,7.5,4.7,144.3,0,Bhuttan
67.8,172.3,17.3,9.2,5.8,176.8,1,Bhuttan
58.5,151.8,18.4,8.0,5.3,159.2,0,Bhuttan
60.6,174.0,25.1,7.0,4.1,178.9,0,Bhuttan
67.1,152.3,11.2,8.6,8.5,156.0,0,Assam
52.5,143.2,14.3,11.3,4.4,145.9,1,Assam
45.2,156.1,11.4,13.7,6.0,157.4,1,Assam
57.7,146.6,18.9,7.2,4.6,154.2,1,Bhuttan
48.2,157.9,11.0,9.9,5.0,158.5,1,Assam
45.8,138.6,14.3,7.4,4.7,146.4,0,Bhuttan
20.6,136.9,10.8,12.3,5.0,138.3,0,Assam
50.5,142.7,13.1,12.4,6.7,144.0,1,Assam
38.7,142.8,4.7,10.9,5.9,141.1,1,Assam
45.8,152.5,12.2,7.2,4.0,157.5,0,Bhuttan
37.3,140.8,24.4,8.5,4.2,146.2,1,Bhuttan
38.1,152.7,16.9,8.0,5.3,159.6,0,Bhuttan
64.9,163.3,9.7,11.0,5.7,163.2,1,Assam
50.4,141.5,7.9,9.9,7.3,145.6,0,Assam
71.0,152.2,10.6,10.2,5.8,151.0,1,Assam
61.6,136.4,19.3,7.9,6.0,139.2,0,Assam
47.8,160.3,15.1,9.3,3.6,163.8,1,Bhuttan
44.1,151.3,11.3,12.4,5.9,153.9,1,Assam
54.8,156.9,15.2,7.7,5.6,164.9,1,Bhuttan
49.1,133.7,12.1,4.7,4.8,139.8,0,Bhuttan
45.2,146.4,15.9,5.9,6.5,151.4,1,Bhuttan
56.0,156.5,10.5,7.7,4.1,163.5,0,Bhuttan
27.1,137.9,1.0,8.7,6.9,143.6,1,Assam
76.4,150.7,17.6,5.4,4.5,157.9,1,Bhuttan
40.6,158.5,21.1,11.8,6.8,158.5,0,Assam
29.2,140.0,23.6,7.7,3.1,147.2,1,Bhuttan
37.4,150.5,17.6,6.7,5.9,156.0,1,Bhuttan
60.5,145.5,14.5,9.2,4.8,152.7,0,Bhuttan
46.4,168.0,13.9,9.3,4.9,175.9,0,Bhuttan
54.4,144.9,21.4,5.1,3.5,148.5,1,Bhuttan
32.4,160.9,12.1,7.9,6.1,166.7,0,Bhuttan
42.7,157.3,25.6,9.7,3.8,163.1,0,Bhuttan
46.6,142.9,26.1,4.0,2.9,151.8,1,Bhuttan
29.8,137.6,6.5,9.2,5.9,141.7,0,Assam
36.7,139.0,11.2,9.7,6.5,140.7,1,Assam
57.6,129.5,12.6,7.6,4.4,133.1,1,Bhuttan
34.4,164.2,1.7,13.6,5.9,168.6,1,Assam
33.4,124.4,7.0,9.9,6.0,129.9,1,Assam
26.3,165.0,10.8,7.9,3.2,172.2,0,Bhuttan
44.9,151.1,19.4,8.7,5.8,160.6,1,Bhuttan
28.1,126.6,5.4,10.2,7.5,127.1,0,Assam
64.1,146.6,11.2,9.8,5.7,152.0,1,Assam
44.7,136.9,5.2,11.1,6.4,138.0,1,Assam
44.5,144.3,15.8,10.2,5.0,147.4,0,Assam
52.3,154.8,9.8,7.1,6.4,157.7,1,Assam
48.3,154.1,5.3,8.4,5.1,155.0,1,Assam
42.0,140.2,17.7,10.3,4.4,145.4,0,Bhuttan
52.3,160.8,16.8,7.6,6.1,166.6,1,Bhuttan
36.2,142.5,21.5,10.4,3.8,149.0,1,Bhuttan
31.3,148.8,12.7,13.3,7.1,147.8,0,Assam
34.9,148.3,9.2,10.5,6.1,151.1,1,Assam
31.5,150.5,18.1,6.6,5.4,153.9,1,Bhuttan
45.4,147.3,12.7,12.7,4.5,148.6,1,Assam
40.1,161.7,18.0,6.8,6.7,169.0,1,Bhuttan
27.0,156.1,7.8,11.9,7.9,159.8,0,Assam
51.7,140.0,10.2,6.4,6.7,145.4,1,Bhuttan
54.2,150.4,14.0,6.8,3.2,154.9,0,Bhuttan
57.3,159.8,12.3,8.7,5.5,165.1,0,Bhuttan
40.7,148.7,12.3,9.1,3.5,154.0,1,Bhuttan
43.5,138.8,8.6,10.2,6.4,138.7,1,Assam
41.1,128.3,6.0,8.7,5.2,131.8,0,Assam
47.6,148.9,14.7,8.3,5.4,154.3,0,Bhuttan
36.9,142.4,22.9,9.0,5.8,143.0,1,Assam
59.6,157.6,26.2,8.7,6.7,162.1,1,Bhuttan
45.8,163.0,10.3,9.9,6.2,169.9,1,Assam
26.9,128.2,5.3,7.1,5.2,128.9,0,Assam
67.2,171.5,9.6,12.3,7.2,170.9,0,Assam
20.2,146.4,21.0,7.8,4.4,150.4,0,Assam
46.7,153.5,14.1,16.2,5.6,156.8,1,Assam
41.2,129.5,12.4,9.2,5.4,135.6,0,Bhuttan
48.8,150.0,4.7,11.3,8.7,152.0,1,Assam
39.2,137.3,10.5,8.3,5.5,138.0,1,Assam
32.2,137.6,12.1,10.3,5.9,136.6,0,Assam
42.9,150.2,12.6,13.8,6.7,151.0,0,Assam
49.6,147.5,8.6,8.2,6.8,153.7,1,Assam
41.5,149.1,6.6,11.3,5.5,151.1,1,Assam
29.9,157.5,14.9,10.5,6.6,161.4,1,Assam
47.9,153.3,15.4,7.9,3.7,159.7,1,Bhuttan
41.7,160.8,16.1,6.9,5.6,164.3,0,Bhuttan
46.6,150.0,12.1,8.8,5.4,149.5,1,Assam
48.3,138.0,8.0,6.1,6.4,145.3,1,Bhuttan
47.2,156.0,17.9,5.8,2.7,162.7,0,Bhuttan
41.3,149.5,25.8,5.7,4.5,153.9,0,Bhuttan
30.7,143.1,10.3,10.5,3.4,149.6,0,Assam
37.2,142.6,18.0,6.9,4.9,150.1,1,Bhuttan
26.0,142.0,14.6,6.7,6.5,144.4,1,Assam
31.4,128.8,4.7,12.1,6.5,130.3,0,Assam
63.9,145.4,19.2,9.6,2.9,152.5,1,Bhuttan
67.5,164.5,7.1,16.6,5.3,167.2,1,Assam
30.6,133.7,5.5,9.3,7.1,135.6,0,Assam
26.8,130.8,13.8,8.6,5.3,137.8,1,Bhuttan
41.4,142.8,19.0,8.2,4.2,148.9,1,Bhuttan
58.8,147.6,20.8,9.5,3.9,155.8,0,Bhuttan
53.1,136.3,12.5,10.3,4.6,138.4,0,Assam
43.8,149.0,13.4,12.4,6.4,149.9,1,Assam
49.4,154.6,4.4,9.4,6.1,152.5,1,Assam
39.5,137.9,16.5,11.5,6.4,138.5,0,Assam
45.8,137.4,23.2,9.1,4.9,143.2,0,Bhuttan
52.2,148.3,17.6,7.3,4.0,151.3,1,Bhuttan
40.4,155.2,1.1,9.5,7.5,159.2,1,Assam
49.2,162.3,12.9,5.1,4.8,166.6,0,Bhuttan
18.5,118.5,1.4,11.6,5.9,121.4,0,Assam
43.7,137.7,10.1,12.4,4.7,139.1,1,Assam
28.3,145.2,8.0,8.9,5.7,148.1,1,Assam
66.9,168.7,16.3,8.1,5.0,173.2,1,Bhuttan
39.0,146.1,16.9,9.9,5.3,153.5,1,Bhuttan
33.6,139.0,9.8,6.8,8.4,140.3,0,Assam
63.8,143.0,21.4,8.2,3.6,148.4,0,Bhuttan
19.6,129.2,11.4,10.0,6.3,128.2,0,Assam
65.4,148.8,11.5,7.0,6.3,156.9,0,Bhuttan
34.8,141.0,12.7,7.1,4.3,147.6,0,Bhuttan
47.1,139.9,14.9,10.0,5.2,146.4,0,Bhuttan
30.5,128.8,9.4,11.7,5.9,129.4,0,Assam
39.0,136.1,11.1,8.3,5.7,136.5,0,Assam
35.2,134.7,8.1,6.5,4.8,135.4,0,Assam
48.5,155.2,15.0,8.2,4.4,156.7,0,Assam
60.6,153.3,10.1,10.0,6.5,156.1,1,Assam
29.8,146.1,4.8,7.4,4.6,149.1,1,Assam
40.7,150.4,5.3,10.2,4.8,152.6,1,Assam
74.3,161.8,18.1,8.2,5.2,166.5,0,Bhuttan
69.1,151.9,20.4,8.4,4.0,158.6,1,Bhuttan
29.9,140.8,12.5,9.5,6.6,146.4,0,Bhuttan
34.8,134.2,3.9,11.7,5.4,136.0,1,Assam
36.4,145.8,16.0,5.2,6.3,153.1,0,Bhuttan
35.5,143.4,10.5,9.7,5.8,147.1,1,Assam
56.0,157.9,14.7,8.6,4.1,163.1,0,Bhuttan
66.8,148.5,11.7,5.6,6.8,151.7,1,Assam
23.7,133.9,12.3,6.5,4.9,136.7,1,Assam
45.8,149.7,6.2,11.8,5.7,148.3,1,Assam
41.6,148.1,16.7,8.8,5.1,154.5,1,Bhuttan
51.7,152.8,4.9,9.0,4.9,154.6,1,Assam
28.0,126.5,14.1,8.2,6.6,134.7,1,Bhuttan
39.4,140.6,18.5,10.2,4.8,142.7,0,Assam
52.5,137.7,16.1,5.4,5.7,141.4,1,Bhuttan
26.6,128.6,9.8,8.7,5.5,131.7,0,Assam
52.3,152.5,19.3,8.6,5.1,160.6,0,Bhuttan
56.7,150.6,17.8,8.3,4.6,158.8,0,Bhuttan
35.7,145.3,8.0,5.5,3.9,149.3,0,Bhuttan
50.0,176.8,14.4,13.3,6.9,178.4,1,Assam
45.8,141.2,16.8,6.8,6.4,147.2,0,Bhuttan
48.6,146.3,10.5,10.0,6.1,152.9,0,Bhuttan
40.9,165.8,14.7,10.1,3.9,174.6,0,Bhuttan
50.0,149.2,1.0,8.4,5.2,150.7,1,Assam
30.6,152.4,23.0,5.2,4.7,158.8,1,Bhuttan
42.4,142.3,28.4,9.2,5.2,149.8,0,Bhuttan
36.6,143.3,21.3,6.0,6.1,148.7,0,Bhuttan
69.1,143.8,18.2,9.9,7.3,149.2,0,Bhuttan
41.6,130.2,10.0,6.4,6.0,135.1,0,Assam
60.4,139.0,20.5,6.8,4.4,147.8,0,Bhuttan
51.5,132.6,11.9,5.2,4.4,138.8,1,Bhuttan
40.3,132.1,8.5,8.1,5.3,137.9,1,Bhuttan
40.1,134.4,8.0,12.6,7.1,136.7,0,Assam
46.4,138.1,20.9,8.7,6.0,142.3,0,Bhuttan
53.0,140.8,30.2,9.8,3.5,146.8,0,Bhuttan
41.6,144.7,7.6,6.6,6.2,152.4,0,Bhuttan
48.6,150.8,29.3,8.3,5.9,159.0,0,Bhuttan
43.3,151.8,9.0,6.1,5.1,154.8,1,Assam
64.5,167.6,28.6,7.2,4.7,173.2,0,Bhuttan
45.4,162.8,19.1,9.1,5.5,169.2,1,Bhuttan
53.2,137.6,22.1,8.4,3.9,144.4,1,Bhuttan
46.3,181.7,16.1,8.2,4.9,187.8,0,Bhuttan
55.5,153.8,22.9,9.0,5.1,160.2,0,Bhuttan
53.5,145.5,20.5,7.9,5.9,151.9,0,Bhuttan
40.4,142.8,17.1,6.8,6.0,149.5,1,Bhuttan
60.3,157.6,14.0,6.4,5.7,161.8,0,Bhuttan
43.6,140.2,16.2,8.8,4.4,147.6,1,Bhuttan
49.0,150.9,18.8,7.7,4.3,156.1,1,Bhuttan
34.5,136.3,14.4,8.0,7.5,142.5,1,Bhuttan
26.0,143.2,20.1,6.8,4.4,147.4,0,Bhuttan
29.5,145.0,7.2,13.5,5.7,147.6,1,Assam
70.6,145.8,16.1,7.6,5.7,151.3,1,Bhuttan
37.0,137.4,12.3,9.6,7.9,138.6,0,Assam
43.9,121.5,8.2,9.4,5.1,126.7,0,Assam
44.6,130.9,11.9,7.9,5.1,128.5,0,Assam
54.7,135.1,24.4,9.4,5.2,143.8,0,Bhuttan
49.1,163.2,8.1,12.4,4.9,164.4,1,Assam
40.4,136.5,10.1,7.9,4.8,143.5,1,Bhuttan
40.8,147.5,11.3,8.0,5.5,152.2,0,Bhuttan
48.4,151.1,7.0,12.2,5.7,150.3,1,Assam
42.1,122.3,6.5,11.8,6.0,125.1,1,Assam
61.3,152.6,14.2,6.7,4.1,161.9,0,Bhuttan
66.2,148.5,15.9,7.3,4.6,154.5,1,Bhuttan
47.1,147.6,22.4,5.2,5.1,153.1,1,Bhuttan
41.4,149.7,5.2,8.5,3.8,151.8,1,Assam
49.4,157.4,10.3,9.3,4.8,158.7,1,Assam
62.2,164.0,23.6,8.5,5.0,170.5,0,Bhuttan
48.7,145.4,18.2,6.4,4.0,151.0,1,Bhuttan
46.9,147.2,7.2,7.2,7.5,149.1,0,Assam
43.1,148.7,8.2,8.7,5.1,150.7,1,Assam
46.4,140.7,23.0,6.3,4.5,149.0,1,Bhuttan
49.4,148.5,15.6,7.8,5.1,154.7,1,Bhuttan
35.2,156.2,2.1,10.8,7.3,159.6,0,Assam
36.2,149.3,6.2,10.4,4.7,149.0,1,Assam
36.3,126.0,1.8,13.0,5.8,127.3,1,Assam
56.9,157.1,20.4,7.1,4.8,163.5,0,Bhuttan
52.0,152.7,18.5,8.4,4.8,160.1,1,Bhuttan
40.8,136.4,10.1,9.3,5.3,137.0,1,Assam
35.1,141.3,4.7,10.0,6.3,143.1,1,Assam
43.6,138.3,1.1,8.8,5.4,142.6,1,Assam
38.5,148.2,15.0,10.9,4.8,148.7,1,Assam
40.7,156.2,19.2,8.1,7.0,161.2,0,Assam
44.4,127.4,8.9,8.6,4.9,135.2,0,Bhuttan
33.5,141.4,13.9,10.2,6.2,143.6,1,Assam
50.8,156.4,18.7,8.5,4.2,160.0,0,Bhuttan
30.2,148.7,5.4,10.6,6.1,152.3,1,Assam
30.9,141.6,11.7,12.3,6.0,145.3,1,Assam
51.7,119.0,12.5,10.8,4.7,122.3,1,Bhuttan
43.1,148.3,27.4,7.6,4.6,153.3,1,Bhuttan
35.0,147.4,6.7,9.0,8.1,149.2,0,Assam
35.8,140.1,12.0,13.0,5.6,142.8,1,Assam
32.4,142.9,9.7,11.9,5.7,147.3,1,Assam
43.4,148.8,22.0,6.8,5.4,153.3,0,Bhuttan
59.8,168.6,23.4,9.8,4.5,174.8,1,Bhuttan
50.3,132.3,12.0,7.2,4.7,138.5,1,Bhuttan
63.7,153.1,10.9,12.5,5.2,155.2,1,Assam
44.6,153.2,15.7,4.7,5.0,159.9,1,Bhuttan
41.5,147.4,3.7,7.8,6.7,149.7,1,Assam
43.7,138.4,14.1,8.3,5.8,140.4,1,Assam
56.9,165.4,18.3,8.8,3.7,170.5,1,Bhuttan
38.2,141.6,8.8,12.0,7.1,145.5,1,Assam
58.3,143.5,16.2,9.0,5.0,148.9,1,Bhuttan
55.0,112.6,11.5,6.8,5.3,117.0,0,Bhuttan
58.3,158.3,17.7,7.8,4.6,165.5,1,Bhuttan
25.3,111.9,6.1,10.1,5.4,113.1,0,Assam
46.5,159.1,5.7,8.1,6.7,164.3,1,Assam
